# WARNING: this file is not sorted!
# db	id                         alt	 E-value	adj_p-value	log_adj_p-value	bin_location	bin_width	total_width	sites_in_bin	total_sites	p_success	 p-value	mult_tests
   1	FILTER_LEN20_286 FILTER_LEN20_286	1.3e-063	   8.7e-067	        -152.11	       -41.5	       78	        161	         250	        255	  0.48447	6.7e-071	     13038
   1	FILTER_LEN20_287 FILTER_LEN20_287	5.8e-036	   3.9e-039	         -88.45	       -46.0	       69	        161	         139	        145	  0.42857	3.0e-043	     13038
   1	FILTER_LEN20_288 FILTER_LEN20_288	6.9e-090	   4.6e-093	        -212.61	       -44.0	       73	        161	         371	        394	  0.45342	3.5e-097	     13038
   1	FILTER_LEN20_289 FILTER_LEN20_289	4.6e-078	   3.1e-081	        -185.39	       -42.5	       76	        161	         336	        354	  0.47205	2.4e-085	     13038
   1	FILTER_LEN20_290 FILTER_LEN20_290	3.0e-055	   2.0e-058	        -132.85	       -41.5	       78	        161	         231	        238	  0.48447	1.5e-062	     13038
   1	FILTER_LEN20_291 FILTER_LEN20_291	1.0e-100	   6.8e-104	        -237.55	       -46.0	       69	        161	         343	        355	  0.42857	5.2e-108	     13038
   1	FILTER_LEN20_292 FILTER_LEN20_292	2.3e-093	   1.6e-096	        -220.61	       -45.5	       70	        161	         341	        357	  0.43478	1.2e-100	     13038
   1	FILTER_LEN20_293 FILTER_LEN20_293	2.6e-084	   1.7e-087	        -199.77	       -46.0	       69	        161	         315	        333	  0.42857	1.3e-091	     13038
   1	FILTER_LEN20_294 FILTER_LEN20_294	2.6e-124	   1.8e-127	        -291.86	       -45.0	       71	        161	         492	        525	  0.44099	1.3e-131	     13038
   1	FILTER_LEN20_295 FILTER_LEN20_295	4.5e-090	   3.0e-093	        -213.04	       -45.0	       71	        161	         334	        349	  0.44099	2.3e-097	     13038
   1	FILTER_LEN20_296 FILTER_LEN20_296	8.8e-092	   5.8e-095	        -216.98	       -48.5	       64	        161	         314	        334	  0.39752	4.5e-099	     13038
   1	FILTER_LEN20_297 FILTER_LEN20_297	2.1e-069	   1.4e-072	        -165.47	       -37.5	       86	        161	         279	        279	  0.53416	1.0e-076	     13038
   1	FILTER_LEN20_298 FILTER_LEN20_298	5.0e-091	   3.3e-094	        -215.24	       -48.0	       65	        161	         328	        352	  0.40373	2.5e-098	     13038
   1	FILTER_LEN20_299 FILTER_LEN20_299	6.2e-082	   4.1e-085	        -194.30	       -46.0	       69	        161	         296	        310	  0.42857	3.2e-089	     13038
   1	FILTER_LEN20_300 FILTER_LEN20_300	1.7e-067	   1.2e-070	        -161.04	       -40.0	       81	        161	         267	        270	  0.50311	8.9e-075	     13038
   1	FILTER_LEN20_301 FILTER_LEN20_301	7.3e-045	   4.9e-048	        -108.94	       -41.0	       77	        161	         181	        185	  0.47826	3.7e-052	     13038
   1	FILTER_LEN20_302 FILTER_LEN20_302	1.8e-119	   1.2e-122	        -280.76	       -50.0	       61	        161	         386	        413	  0.37888	9.0e-127	     13038
   1	FILTER_LEN20_303 FILTER_LEN20_303	3.2e-051	   2.1e-054	        -123.60	       -43.5	       74	        161	         199	        205	  0.45963	1.6e-058	     13038
   1	FILTER_LEN20_304 FILTER_LEN20_304	1.6e-102	   1.1e-105	        -241.68	       -47.0	       67	        161	         375	        400	  0.41615	8.4e-110	     13038
   1	FILTER_LEN20_305 FILTER_LEN20_305	1.8e-058	   1.2e-061	        -140.28	       -45.0	       71	        161	         227	        238	  0.44099	9.2e-066	     13038
   1	FILTER_LEN20_306 FILTER_LEN20_306	3.9e-077	   2.6e-080	        -183.24	       -40.5	       80	        161	         323	        332	  0.49689	2.0e-084	     13038
   1	FILTER_LEN20_307 FILTER_LEN20_307	4.3e-097	   2.8e-100	        -229.21	       -42.0	       77	        161	         383	        395	  0.47826	2.2e-104	     13038
   1	FILTER_LEN20_308 FILTER_LEN20_308	2.6e-078	   1.8e-081	        -185.95	       -44.0	       73	        161	         296	        307	  0.45342	1.3e-085	     13038
   1	FILTER_LEN20_309 FILTER_LEN20_309	6.6e-181	   4.4e-184	        -422.19	       -45.5	       70	        161	         645	        676	  0.43478	3.4e-188	     13038
   1	FILTER_LEN20_310 FILTER_LEN20_310	1.5e-064	   1.0e-067	        -154.26	       -47.0	       67	        161	         256	        277	  0.41615	7.8e-072	     13038
   1	FILTER_LEN20_311 FILTER_LEN20_311	2.2e-100	   1.5e-103	        -236.78	       -44.5	       72	        161	         371	        386	  0.44720	1.1e-107	     13038
   1	FILTER_LEN20_312 FILTER_LEN20_312	1.4e-042	   9.0e-046	        -103.72	       -46.0	       69	        161	         189	        206	  0.42857	6.9e-050	     13038
   1	FILTER_LEN20_313 FILTER_LEN20_313	2.1e-125	   1.4e-128	        -294.42	       -42.5	       76	        161	         458	        468	  0.47205	1.1e-132	     13038
   1	FILTER_LEN20_314 FILTER_LEN20_314	2.2e-074	   1.5e-077	        -176.90	       -48.0	       63	        161	         265	        286	  0.39130	1.1e-081	     13038
   1	FILTER_LEN20_315 FILTER_LEN20_315	9.0e-093	   6.0e-096	        -219.26	       -48.0	       65	        161	         332	        355	  0.40373	4.6e-100	     13038
   1	FILTER_LEN20_316 FILTER_LEN20_316	1.3e-104	   8.9e-108	        -246.49	       -49.0	       63	        161	         370	        401	  0.39130	6.9e-112	     13038
   1	FILTER_LEN20_317 FILTER_LEN20_317	4.3e-079	   2.9e-082	        -187.76	       -50.0	       61	        161	         284	        312	  0.37888	2.2e-086	     13038
   1	FILTER_LEN20_318 FILTER_LEN20_318	2.3e-073	   1.6e-076	        -174.55	       -36.5	       88	        161	         320	        322	  0.54658	1.2e-080	     13038
   1	FILTER_LEN20_319 FILTER_LEN20_319	1.5e-135	   1.0e-138	        -317.75	       -45.5	       70	        161	         477	        497	  0.43478	7.7e-143	     13038
   1	FILTER_LEN20_320 FILTER_LEN20_320	9.5e-075	   6.3e-078	        -177.76	       -48.5	       64	        161	         278	        302	  0.39752	4.8e-082	     13038
   1	FILTER_LEN20_321 FILTER_LEN20_321	9.0e-112	   6.0e-115	        -263.01	       -38.0	       85	        161	         478	        486	  0.52795	4.6e-119	     13038
   1	FILTER_LEN20_322 FILTER_LEN20_322	1.6e-035	   1.1e-038	         -87.43	       -50.0	       61	        161	         130	        140	  0.37888	8.3e-043	     13038
   1	FILTER_LEN20_323 FILTER_LEN20_323	2.5e-089	   1.7e-092	        -211.31	       -45.5	       70	        161	         326	        341	  0.43478	1.3e-096	     13038
   1	FILTER_LEN20_324 FILTER_LEN20_324	8.4e-115	   5.6e-118	        -269.99	       -45.0	       71	        161	         400	        413	  0.44099	4.3e-122	     13038
   1	FILTER_LEN20_325 FILTER_LEN20_325	2.6e-112	   1.7e-115	        -264.25	       -45.5	       70	        161	         406	        425	  0.43478	1.3e-119	     13038
   1	FILTER_LEN20_326 FILTER_LEN20_326	3.2e-044	   2.2e-047	        -107.46	       -48.5	       64	        161	         168	        181	  0.39752	1.6e-051	     13038
   1	FILTER_LEN20_327 FILTER_LEN20_327	3.5e-105	   2.3e-108	        -247.85	       -41.0	       79	        161	         420	        431	  0.49068	1.8e-112	     13038
   1	FILTER_LEN20_328 FILTER_LEN20_328	2.3e-075	   1.6e-078	        -179.16	       -42.5	       72	        161	         282	        293	  0.44720	1.2e-082	     13038
   1	FILTER_LEN20_329 FILTER_LEN20_329	8.1e-071	   5.4e-074	        -168.71	       -49.0	       61	        161	         249	        271	  0.37888	4.1e-078	     13038
   1	FILTER_LEN20_330 FILTER_LEN20_330	2.1e-087	   1.4e-090	        -206.88	       -47.5	       66	        161	         321	        344	  0.40994	1.1e-094	     13038
   1	FILTER_LEN20_331 FILTER_LEN20_331	3.9e-116	   2.6e-119	        -273.06	       -40.5	       80	        161	         441	        447	  0.49689	2.0e-123	     13038
   1	FILTER_LEN20_332 FILTER_LEN20_332	2.7e-090	   1.8e-093	        -213.56	       -41.5	       78	        161	         355	        364	  0.48447	1.4e-097	     13038
   1	FILTER_LEN20_333 FILTER_LEN20_333	8.0e-052	   5.3e-055	        -124.97	       -41.5	       78	        161	         207	        211	  0.48447	4.1e-059	     13038
   1	FILTER_LEN20_334 FILTER_LEN20_334	8.1e-110	   5.4e-113	        -258.51	       -46.5	       68	        161	         394	        416	  0.42236	4.1e-117	     13038
   1	FILTER_LEN20_335 FILTER_LEN20_335	5.5e-104	   3.6e-107	        -245.09	       -46.0	       69	        161	         375	        394	  0.42857	2.8e-111	     13038
   1	FILTER_LEN20_336 FILTER_LEN20_336	2.3e-075	   1.6e-078	        -179.16	       -48.0	       65	        161	         272	        291	  0.40373	1.2e-082	     13038
   1	FILTER_LEN20_337 FILTER_LEN20_337	2.7e-088	   1.8e-091	        -208.95	       -49.0	       63	        161	         307	        330	  0.39130	1.4e-095	     13038
   1	FILTER_LEN20_338 FILTER_LEN20_338	9.1e-138	   6.0e-141	        -322.87	       -50.0	       61	        161	         435	        463	  0.37888	4.6e-145	     13038
   1	FILTER_LEN20_339 FILTER_LEN20_339	4.0e-069	   2.7e-072	        -164.81	       -43.0	       75	        161	         301	        319	  0.46584	2.0e-076	     13038
   1	FILTER_LEN20_340 FILTER_LEN20_340	4.4e-084	   2.9e-087	        -199.25	       -46.0	       69	        161	         323	        344	  0.42857	2.2e-091	     13038
   1	FILTER_LEN20_341 FILTER_LEN20_341	5.4e-103	   3.6e-106	        -242.79	       -42.5	       76	        161	         428	        449	  0.47205	2.8e-110	     13038
   1	FILTER_LEN20_342 FILTER_LEN20_342	3.3e-080	   2.2e-083	        -190.33	       -49.0	       63	        161	         283	        305	  0.39130	1.7e-087	     13038
   1	FILTER_LEN20_343 FILTER_LEN20_343	5.6e-122	   3.7e-125	        -286.51	       -45.5	       70	        161	         423	        438	  0.43478	2.9e-129	     13038
   1	FILTER_LEN20_344 FILTER_LEN20_344	6.3e-063	   4.2e-066	        -150.54	       -44.5	       72	        161	         251	        264	  0.44720	3.2e-070	     13038
   1	FILTER_LEN20_345 FILTER_LEN20_345	6.2e-059	   4.2e-062	        -141.34	       -44.5	       72	        161	         215	        221	  0.44720	3.2e-066	     13038
   1	FILTER_LEN20_346 FILTER_LEN20_346	1.4e-095	   9.2e-099	        -225.74	       -47.5	       66	        161	         315	        328	  0.40994	7.0e-103	     13038
   1	FILTER_LEN20_347 FILTER_LEN20_347	5.6e-087	   3.7e-090	        -205.92	       -48.5	       58	        161	         315	        356	  0.36025	2.8e-094	     13038
   1	FILTER_LEN20_348 FILTER_LEN20_348	3.9e-107	   2.6e-110	        -252.33	       -49.0	       63	        161	         367	        394	  0.39130	2.0e-114	     13038
   1	FILTER_LEN20_349 FILTER_LEN20_349	1.0e-072	   6.9e-076	        -173.07	       -40.5	       80	        161	         312	        322	  0.49689	5.3e-080	     13038
   1	FILTER_LEN20_350 FILTER_LEN20_350	1.0e-053	   6.9e-057	        -129.32	       -42.5	       76	        161	         210	        215	  0.47205	5.3e-061	     13038
   1	FILTER_LEN20_351 FILTER_LEN20_351	1.1e-108	   7.6e-112	        -255.86	       -41.5	       78	        161	         424	        435	  0.48447	5.8e-116	     13038
   1	FILTER_LEN20_352 FILTER_LEN20_352	3.0e-123	   2.0e-126	        -289.44	       -47.5	       66	        161	         445	        477	  0.40994	1.5e-130	     13038
   1	FILTER_LEN20_353 FILTER_LEN20_353	1.1e-148	   7.4e-152	        -347.99	       -46.0	       69	        161	         516	        539	  0.42857	5.7e-156	     13038
   1	FILTER_LEN20_354 FILTER_LEN20_354	1.1e-035	   7.6e-039	         -87.77	       -53.0	       55	        161	         131	        148	  0.34161	5.8e-043	     13038
   1	FILTER_LEN20_355 FILTER_LEN20_355	1.4e-043	   9.0e-047	        -106.02	       -46.0	       69	        161	         164	        171	  0.42857	6.9e-051	     13038
   1	FILTER_LEN20_356 FILTER_LEN20_356	1.1e-013	   7.6e-017	         -37.12	       -52.0	       57	        161	          58	         63	  0.35404	5.8e-021	     13038
   1	FILTER_LEN20_357 FILTER_LEN20_357	4.7e-093	   3.2e-096	        -219.90	       -46.5	       68	        161	         346	        368	  0.42236	2.4e-100	     13038
   1	FILTER_LEN20_358 FILTER_LEN20_358	2.2e-074	   1.5e-077	        -176.92	       -41.5	       78	        161	         318	        331	  0.48447	1.1e-081	     13038
   1	FILTER_LEN20_359 FILTER_LEN20_359	7.3e-169	   4.8e-172	        -394.47	       -44.0	       73	        161	         608	        629	  0.45342	3.7e-176	     13038
   1	FILTER_LEN20_360 FILTER_LEN20_360	1.9e-036	   1.2e-039	         -89.58	       -48.5	       64	        161	         142	        153	  0.39752	9.6e-044	     13038
   1	FILTER_LEN20_361 FILTER_LEN20_361	1.1e-115	   7.3e-119	        -272.02	       -45.5	       70	        161	         406	        422	  0.43478	5.6e-123	     13038
   1	FILTER_LEN20_362 FILTER_LEN20_362	6.0e-078	   4.0e-081	        -185.12	       -43.0	       75	        161	         294	        302	  0.46584	3.1e-085	     13038
   1	FILTER_LEN20_363 FILTER_LEN20_363	6.0e-090	   4.0e-093	        -212.75	       -50.5	       58	        161	         332	        378	  0.36025	3.1e-097	     13038
   1	FILTER_LEN20_364 FILTER_LEN20_364	1.1e-091	   7.3e-095	        -216.76	       -42.5	       76	        161	         347	        356	  0.47205	5.6e-099	     13038
   1	FILTER_LEN20_365 FILTER_LEN20_365	1.7e-069	   1.1e-072	        -165.68	       -47.0	       67	        161	         236	        245	  0.41615	8.5e-077	     13038
   1	FILTER_LEN20_366 FILTER_LEN20_366	1.3e-091	   8.5e-095	        -216.60	       -42.5	       76	        161	         377	        394	  0.47205	6.5e-099	     13038
   1	FILTER_LEN20_367 FILTER_LEN20_367	9.7e-091	   6.5e-094	        -214.58	       -42.5	       76	        161	         352	        363	  0.47205	5.0e-098	     13038
   1	FILTER_LEN20_368 FILTER_LEN20_368	9.2e-106	   6.1e-109	        -249.17	       -46.5	       68	        161	         402	        431	  0.42236	4.7e-113	     13038
   1	FILTER_LEN20_369 FILTER_LEN20_369	3.8e-016	   2.5e-019	         -42.83	       -42.0	       77	        161	          84	         87	  0.47826	1.9e-023	     13038
   1	FILTER_LEN20_370 FILTER_LEN20_370	1.2e-057	   8.3e-061	        -138.35	       -45.0	       71	        161	         218	        227	  0.44099	6.3e-065	     13038
   1	FILTER_LEN20_371 FILTER_LEN20_371	1.6e-080	   1.1e-083	        -191.05	       -42.0	       77	        161	         325	        336	  0.47826	8.2e-088	     13038
   1	FILTER_LEN20_372 FILTER_LEN20_372	6.3e-077	   4.2e-080	        -182.78	       -44.0	       71	        161	         324	        349	  0.44099	3.2e-084	     13038
   1	FILTER_LEN20_373 FILTER_LEN20_373	2.7e-107	   1.8e-110	        -252.68	       -47.5	       66	        161	         362	        380	  0.40994	1.4e-114	     13038
   1	FILTER_LEN20_374 FILTER_LEN20_374	1.3e-073	   9.0e-077	        -175.10	       -46.0	       69	        161	         275	        290	  0.42857	6.9e-081	     13038
   1	FILTER_LEN20_375 FILTER_LEN20_375	3.2e-128	   2.1e-131	        -300.89	       -43.5	       74	        161	         519	        548	  0.45963	1.6e-135	     13038
   1	FILTER_LEN20_376 FILTER_LEN20_376	6.2e-076	   4.1e-079	        -180.49	       -50.5	       60	        161	         273	        302	  0.37267	3.1e-083	     13038
   1	FILTER_LEN20_377 FILTER_LEN20_377	1.2e-053	   7.8e-057	        -129.19	       -47.5	       66	        161	         203	        217	  0.40994	6.0e-061	     13038
   1	FILTER_LEN20_378 FILTER_LEN20_378	1.8e-082	   1.2e-085	        -195.51	       -49.0	       63	        161	         289	        311	  0.39130	9.4e-090	     13038
   1	FILTER_LEN20_379 FILTER_LEN20_379	2.8e-086	   1.9e-089	        -204.30	       -46.0	       69	        161	         302	        314	  0.42857	1.4e-093	     13038
   1	FILTER_LEN20_380 FILTER_LEN20_380	6.3e-082	   4.2e-085	        -194.28	       -49.5	       62	        161	         285	        308	  0.38509	3.2e-089	     13038
   1	FILTER_LEN20_381 FILTER_LEN20_381	2.5e-049	   1.7e-052	        -119.22	       -44.0	       73	        161	         186	        191	  0.45342	1.3e-056	     13038
   1	FILTER_LEN20_382 FILTER_LEN20_382	9.7e-087	   6.5e-090	        -205.36	       -44.5	       72	        161	         301	        308	  0.44720	5.0e-094	     13038
   1	FILTER_LEN20_383 FILTER_LEN20_383	3.3e-067	   2.2e-070	        -160.39	       -48.0	       63	        161	         266	        296	  0.39130	1.7e-074	     13038
   1	FILTER_LEN20_384 FILTER_LEN20_384	1.6e-087	   1.1e-090	        -207.15	       -49.0	       63	        161	         284	        299	  0.39130	8.3e-095	     13038
   1	FILTER_LEN20_385 FILTER_LEN20_385	2.9e-079	   2.0e-082	        -188.14	       -44.0	       71	        161	         342	        371	  0.44099	1.5e-086	     13038
   1	FILTER_LEN20_386 FILTER_LEN20_386	1.2e-079	   7.9e-083	        -189.05	       -48.0	       65	        161	         270	        284	  0.40373	6.0e-087	     13038
   1	FILTER_LEN20_387 FILTER_LEN20_387	5.0e-026	   3.3e-029	         -65.57	       -43.0	       75	        161	         108	        110	  0.46584	2.6e-033	     13038
   1	FILTER_LEN20_388 FILTER_LEN20_388	1.4e-128	   9.4e-132	        -301.70	       -44.0	       73	        161	         448	        459	  0.45342	7.2e-136	     13038
   1	FILTER_LEN20_389 FILTER_LEN20_389	7.4e-097	   4.9e-100	        -228.66	       -41.0	       77	        161	         390	        404	  0.47826	3.8e-104	     13038
   1	FILTER_LEN20_390 FILTER_LEN20_390	1.8e-130	   1.2e-133	        -306.09	       -48.0	       65	        161	         441	        467	  0.40373	9.0e-138	     13038
